case_name,pdf_url
"ACRAnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterharris.pdf
"ACRAnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterncra.pdf
"ACRAnet, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819settlementonestatement.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203brillstatewidestatement.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203statewideagree.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203statewidecmpt.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203statewidesanal.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110209acranetcredit_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819individualbusinesscommenters_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819lettercdia_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterharris_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterncra_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819settlementonestatement_0.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819statewidecmpt.pdf
"Fajilan and Associates, Inc., also d/b/a Statewide Credit Services, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819statewidedo.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203brillsettlementonestatement.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203settlementoneagreeorder.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203settlementoneanal.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110203settlementonecmpt.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/02/110209acranetcredit_1.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819individualbusinesscommenters_1.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819lettercdia_1.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterharris_1.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819letterncra_1.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819settlementonecmpt.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819settlementonedo.pdf
SettlementOne Credit Corporation,https://www.ftc.gov/sites/default/files/documents/cases/2011/08/110819settlementonestatement_1.pdf
"Teletrack, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110627teletrackcmpt.pdf
"Teletrack, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110627teletrackstip.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110314chitikaagree.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110314chitikaanal.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110314chitikaexhibits.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110314chitikasmpt.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110321chitikafrn.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110314chitikaexhibits.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110617chitikacmpt.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110617chitikado.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110617chitikalenardletter.pdf
"Chitika, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110617chitikameyerletter.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503lookoutservicesagree.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503lookoutservicesanal.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503lookoutservicescmpt.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110510lookoutservicesfrn.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110615lookoutcmpt.pdf
"Lookout Services, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110615lookoutdo.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503ceridianagree.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503ceridiananal.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110503ceridiancmpt.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110509ceridianfrn.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110615ceridiancmpt.pdf
"Ceridian Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110615ceridiando.pdf
"Best Priced Brands, LLC, et al.",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/090806karnanicmpt.pdf
"Best Priced Brands, LLC, et al.",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/090806karnanitro.pdf
"Best Priced Brands, LLC, et al.",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110609karnanicmpt.pdf
"Best Priced Brands, LLC, et al.",https://www.ftc.gov/sites/default/files/documents/cases/2011/06/110609karnanistip.pdf
"Playdom, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110512playdomcmpt.pdf
"Playdom, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110512playdomconsentorder.pdf
"Playdom, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110512playdomexhibits.pdf
"Playdom, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/05/110512playdomstip.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/09/100922ussearchagree.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/09/100922ussearchanal.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/09/100922ussearchcmpt.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/09/100922ussearchnotice.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchcmpt.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchdo.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchlettercfa.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchlettergellman.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchletterhouse.pdf
"US Search, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2011/03/110325ussearchstatementbrill.pdf
"EchoMetrix, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101130echometrixcmpt.pdf
"EchoMetrix, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101130echometrixstip.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/07/100727riteaidagree.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/07/100727riteaidagreeexhibita.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/07/100727riteaidanal.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/07/100727riteaidcmpt.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/07/100727riteaidcmptexhibitsab.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/100727riteaidcmptexhibitsab.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidcmpt.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaiddo.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaiddoexha.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterbaxter.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettercanfield.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettergadowski.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterlapp.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterlaurent.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettermanigault.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettermann.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettermcdaniel.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettermorris.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidlettermurphy.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletternoname.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterplemon.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterschulman.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterwilliams.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/11/101122riteaidletterworldprivacy.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/c4308riteaidmodifiedorder.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/c4308riteaidorderreopeningproceedings.pdf
"Rite Aid Corporation, In the Matter of",https://www.ftc.gov/system/files/ftc_gov/pdf/rite_aid_administrative_order.pdf
"Response Makers, LLC",https://www.ftc.gov/system/files/documents/cases/response_makers_2010-08-24_enforcement_petition_and_memo.pdf
"Response Makers, LLC",https://www.ftc.gov/system/files/documents/cases/response_makers_2010-08-31_order_to_show_cause.pdf
"Response Makers, LLC",https://www.ftc.gov/system/files/documents/cases/response_makers_2010-10-05_magistrate_judge_report_and_recommendation.pdf
"Response Makers, LLC",https://www.ftc.gov/system/files/documents/cases/response_makers_2010-11-19_order_adopting_recommendation.pdf
ChoicePoint Inc.,https://www.ftc.gov/sites/default/files/documents/cases/2006/01/0523069complaint.pdf
ChoicePoint Inc.,https://www.ftc.gov/sites/default/files/documents/cases/2006/01/0523069stip.pdf
ChoicePoint Inc.,https://www.ftc.gov/sites/default/files/documents/cases/2006/01/stipfinaljudgement.pdf
ChoicePoint Inc.,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091019choicepointstiporder.pdf
ChoicePoint Inc.,https://www.ftc.gov/sites/default/files/documents/cases/2010/09/100902choicepointstip.pdf
"Dave & Buster's, Inc.,In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100325davebustersagree.pdf
"Dave & Buster's, Inc.,In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100325davebustersanal.pdf
"Dave & Buster's, Inc.,In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100325davebusterscmpt.pdf
"Dave & Buster's, Inc.,In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/06/100608davebusterscmpt.pdf
"Dave & Buster's, Inc.,In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/06/100608davebustersdo.pdf
"United States of America v. Central Credit, LLC",https://www.ftc.gov/sites/default/files/documents/cases/2010/04/100422centralcreditcmpt.pdf
"United States of America v. Central Credit, LLC",https://www.ftc.gov/sites/default/files/documents/cases/2010/04/100422centralcreditstip.pdf
"Direct Marketing Associates, Corp., et al., USA",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100330directmarketingcmpt.pdf
"Direct Marketing Associates, Corp., et al., USA",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100330directmarketingorder.pdf
"Direct Marketing Associates, Corp., et al., USA",https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100330directmarketingstip.pdf
Credit Bureau Collection Services,https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100303creditcollectioncmpt.pdf
Credit Bureau Collection Services,https://www.ftc.gov/sites/default/files/documents/cases/2010/03/100303creditcollectiondecree.pdf
"ControlScan, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/02/100225controlscancmpt.pdf
"ControlScan, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/02/100225controlscanexh.pdf
"ControlScan, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/02/100225controlscanstip.pdf
"ControlScan, Inc.",https://www.ftc.gov/system/files/documents/cases/20100308controlscan.pdf
"First Advantage SafeRent, Inc., et al., USA (for the FTC)",https://www.ftc.gov/sites/default/files/documents/cases/2010/02/100202saferentcmpt.pdf
"Navone, Gregory",https://www.ftc.gov/sites/default/files/documents/cases/2009/01/090121navonecmpt.pdf
"Navone, Gregory",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100120navonestip.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006progaitwayagree.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006progaitwayanal.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006progaitwaycmpt.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006progaitwayexhibitac.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119progaitwayscmpt.pdf
Progressive Gaitways LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119progaitwaysdo.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006collectifyagree.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006collectifyanal.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006collectifycmpt.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006collectifyexhibitaf.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119collectifycmpt.pdf
Collectify LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119collectifydo.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006expatedgeagree.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006expatedgeanal.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006expatedgecmpt.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006expatedgecmptexhibit.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119expatedgecmpt.pdf
"ExpatEdge Partners, LL",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119expatedgedo.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006onyxgraphicsagree.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006onyxgraphicsanal.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006onyxgraphicscmpt.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006onyxgraphicsexhibitac.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119onyxgraphicscmpt.pdf
"Onyx Graphics, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119onyxgraphicsdo.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006worldinnovatorsagree.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006worldinnovatorsanal.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006worldinnovatorscmpt.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006worldinnovatorsexhibitsae.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119worldinnovatorscmpt.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119worldinnovatorsdo.pdf
"World Innovators, Inc., In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119worldinnovatorsletterlibove.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006directorsdeskagree.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006directorsdeskanal.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006directorsdeskcmpt.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091006directorsdeskexhibitac.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119directorsdeskcmpt.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119directorsdeskdo.pdf
Directors Desk LL,https://www.ftc.gov/sites/default/files/documents/cases/2010/01/100119directorsdeskletterconnolly.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcmpt.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcmptexhibita.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcmptexhibitb.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcmptexhibitc.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcmptexhibitd.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixcompletecmpt.pdf
"Iconix Brand Group, Inc.",https://www.ftc.gov/sites/default/files/documents/cases/2009/10/091020iconixsonsentorder.pdf
"Cash Today, Ltd.",https://www.ftc.gov/sites/default/files/documents/cases/2008/11/081112cmp0923093.pdf
"Cash Today, Ltd.",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090223cashtodaypiorder.pdf
"Cash Today, Ltd.",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090225cashtodaystippi.pdf
"Cash Today, Ltd.",https://www.ftc.gov/sites/default/files/documents/cases/2009/09/090921cashjimstidismissal.pdf
"Cash Today, Ltd.",https://www.ftc.gov/sites/default/files/documents/cases/2009/09/090921cashstipfinal.pdf
"Metropolitan Home Mortgage, Inc., also d/b/a Wholesale Home Lenders",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/090818metromortgagecmpt.pdf
"Metropolitan Home Mortgage, Inc., also d/b/a Wholesale Home Lenders",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/091005metrohomemrtgstippi.pdf
"United States of America (for the Federal Trade Commission,) Plaintiff, v. Quality Terminal Services, LLC, a limited liability company, Defendants",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/090806ptscmpt.pdf
"United States of America (for the Federal Trade Commission,) Plaintiff, v. Quality Terminal Services, LLC, a limited liability company, Defendants",https://www.ftc.gov/sites/default/files/documents/cases/2009/08/090806qtsstipjdmt.pdf
"United States of America (for the Federal Trade Commission,) Plaintiff, v. Rail Terminal Services, LLC, a limited liability company, Defendants",https://www.ftc.gov/sites/default/files/documents/cases/2013/08/090806rtscmpt.pdf
"United States of America (for the Federal Trade Commission,) Plaintiff, v. Rail Terminal Services, LLC, a limited liability company, Defendants",https://www.ftc.gov/sites/default/files/documents/cases/2013/08/090806rtsstipjdmt.pdf
"United States of America (for the Federal Trade Commission), Plaintiff, v. TALX Corporation, Defendant",https://www.ftc.gov/sites/default/files/documents/cases/2009/07/090707talxcmplt.pdf
"United States of America (for the Federal Trade Commission), Plaintiff, v. TALX Corporation, Defendant",https://www.ftc.gov/sites/default/files/documents/cases/2009/07/090707talxstipjdmt.pdf
"Accusearch, Inc. d/b/a Abika.com, and Jay Patel",https://www.ftc.gov/sites/default/files/documents/cases/2006/05/060501accusearchcomplaint.pdf
"Accusearch, Inc. d/b/a Abika.com, and Jay Patel",https://www.ftc.gov/sites/default/files/documents/cases/2007/09/070928order.pdf
"Accusearch, Inc. d/b/a Abika.com, and Jay Patel",https://www.ftc.gov/sites/default/files/documents/cases/2008/01/071220accusearchfinalpermanentinjunc.pdf
"Accusearch, Inc. d/b/a Abika.com, and Jay Patel",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090629accusearch10thcirorder.pdf
"Accusearch, Inc. d/b/a Abika.com, and Jay Patel",https://www.ftc.gov/system/files/documents/cases/2008-06_accusearch_10cir_ftcbrief.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/080620cvspetitiontolimit.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibita.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitg.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitj.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitm.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibito.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitq.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitr.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibits.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitt.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitu.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibity.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/0806cvsexhibitz.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/080806cvsletterdenying.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/080811cvsrequestforrehearing.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2008/12/081203cvsletteraffirming.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090218cvsagree.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090218cvsagreeexha.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090218cvsanal.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090218cvscmpt.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/02/090218cvscmptexha.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvscmpt.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvscmptexhibita.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsdo.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsdoexhibita.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsletterbutcher.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvslettercpa.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsletterctw.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsletterncpa.pdf
"CVS Caremark Corporation, In the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090623cvsletterwpf.pdf
"James B. Nutter & Company, a corporation, in the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/05/090505nutteragree.pdf
"James B. Nutter & Company, a corporation, in the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/05/090505nutteranal.pdf
"James B. Nutter & Company, a corporation, in the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/05/090505nuttercmpt.pdf
"James B. Nutter & Company, a corporation, in the Matter of",https://www.ftc.gov/sites/default/files/documents/cases/2009/06/090616nuttercmpt.pdf
